es003.s003.t035	es003.s003.t035	bn:00051046n	bn:00051047n					
es003.s003.t035	es003.s003.t036	bn:02021819n	wiki:vida_cotidiana					
es003.s003.t036	es003.s003.t036	bn:00100875a						
es003.s004.t002	es003.s004.t002	bn:00085649v						
es003.s004.t003	es003.s004.t003	bn:00058145n						
es003.s004.t004	es003.s004.t004	bn:00114246r						
es003.s004.t007	es003.s004.t007	bn:00027862n						
es003.s004.t009	es003.s004.t009	bn:00036823n						
es003.s004.t013	es003.s004.t013	bn:00070651n	bn:00070653n	bn:00070677n	bn:08260930n	wiki:servicio_(economía)		
es003.s005.t002	es003.s005.t002	bn:00036064n	bn:00061947n	bn:00366263n	wiki:fundación_(derecho)			
es003.s005.t003	es003.s005.t003	bn:00082779v	bn:00086753v					
es003.s005.t007	es003.s005.t007	bn:00021015n	bn:00021019n	wiki:comité				
es003.s005.t007	es003.s005.t008	bn:03895618n	wiki:comisión_europea					
es003.s005.t008	es003.s005.t008	bn:00102440a						
es003.s005.t011	es003.s005.t011	bn:00055180n	bn:03743591n	wiki:ministerio				
es003.s005.t012	es003.s005.t012	bn:00110978a						
es003.s005.t014	es003.s005.t014	bn:00001734n	bn:00014139n					
es003.s005.t014	es003.s005.t015	bn:00072541n	bn:00072552n	wiki:política_social	wiki:trabajo_social			
es003.s005.t015	es003.s005.t015	bn:00110842a	bn:00110843a					
es003.s005.t018	es003.s005.t018	bn:00021248n						
es003.s005.t018	es003.s005.t019	bn:03350497n	wiki:comunidad_autónoma					
es003.s005.t018	es003.s005.t021	bn:00037072n	wiki:galicia					
es003.s005.t019	es003.s005.t019	bn:00097829a						
es003.s005.t021	es003.s005.t021	bn:00037072n	wiki:galicia					
es003.s005.t024	es003.s005.t024	bn:00021721n	bn:00021723n	bn:00022333n	wiki:conferencia			
es003.s005.t025	es003.s005.t025	bn:00102440a						
es003.s005.t028	es003.s005.t028	bn:00043267n	bn:00074900n	wiki:tópico_literario				
es003.s005.t030	es003.s005.t030	bn:00053403n	bn:08443482n	wiki:exclusión_social	wiki:marginación			
es003.s005.t030	es003.s005.t031	bn:00053403n	bn:08443482n	wiki:exclusión_social	wiki:marginación			
es003.s005.t031	es003.s005.t031	bn:00110842a	bn:00110843a					
es003.s005.t034	es003.s005.t034	bn:00098342a						
es003.s005.t035	es003.s005.t035	bn:00017557n						
es003.s005.t038	es003.s005.t038	bn:00070651n	bn:00070677n	bn:08260930n	wiki:servicio_(economía)			
es003.s005.t038	es003.s005.t039	bn:00065098n	wiki:servicio_público					
es003.s005.t039	es003.s005.t039	bn:00109211a	bn:00109212a					
es003.s005.t041	es003.s005.t041	bn:00064839n						
es003.s005.t041	es003.s005.t042	bn:00072541n	bn:01777213n	wiki:política_social				
es003.s005.t042	es003.s005.t042	bn:00110842a	bn:00110843a					
es003.s006.t002	es003.s006.t002	bn:00036064n	bn:00061947n	bn:00366263n	wiki:fundación_(derecho)			
es003.s006.t003	es003.s006.t003	bn:00084099v	bn:00092023v					
es003.s006.t004	es003.s006.t004	bn:00116085r						
es003.s006.t007	es003.s006.t007	bn:00007786n						
es003.s006.t009	es003.s006.t009	bn:00064665n						
es003.s006.t012	es003.s006.t012	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es003.s006.t013	es003.s006.t013	bn:00100121a	bn:00100122a					
es003.s006.t018	es003.s006.t018	bn:00082720v						
es003.s006.t021	es003.s006.t021	bn:00006383n	bn:00025966n	bn:00063237n				
es003.s006.t023	es003.s006.t023	bn:00030844n						
es003.s006.t024	es003.s006.t024	bn:00101412a	bn:00101413a					
es003.s006.t028	es003.s006.t028	bn:00014138n	bn:00081568n					
es003.s006.t030	es003.s006.t030	bn:00082927v						
es003.s006.t031	es003.s006.t031	bn:00114429r						
es003.s006.t033	es003.s006.t033	bn:00037027n						
es003.s007.t002	es003.s007.t002	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es003.s007.t004	es003.s007.t004	bn:00083141v						
es003.s007.t007	es003.s007.t007	bn:00047238n	wiki:entrevista_periodística					
es003.s007.t008	es003.s007.t008	bn:00108488a	bn:00108489a					
es003.s007.t010	es003.s007.t010	bn:00102158a						
es003.s007.t011	es003.s007.t011	bn:00018319n						
es003.s007.t014	es003.s007.t014	bn:00047116n	bn:01232531n					
es003.s007.t014	es003.s007.t015	bn:01623772n						
es003.s007.t015	es003.s007.t015	bn:00110842a	bn:00110843a					
es003.s007.t019	es003.s007.t019	bn:00014731n						
es003.s007.t021	es003.s007.t021	bn:00026428n	bn:00047203n	bn:00067199n				
es003.s007.t023	es003.s007.t023	bn:00097799a	bn:00104680a					
es003.s007.t024	es003.s007.t024	bn:00001423n	bn:00059480n	wiki:organización				
es003.s007.t025	es003.s007.t025	bn:00107136a	bn:00107137a	bn:00107138a				
es003.s007.t028	es003.s007.t028	bn:00011771n	bn:00023235n	wiki:estado	wiki:país			
es003.s007.t028	es003.s007.t029	bn:00031903n						
es003.s007.t029	es003.s007.t029	bn:00102440a						
es003.s008.t002	es003.s008.t002	bn:00046575n	bn:00046576n	wiki:industria				
es003.s008.t004	es003.s008.t004	bn:00054550n	wiki:metal					
es003.s008.t007	es003.s008.t008	bn:00008415n						
es003.s008.t010	es003.s008.t010	bn:00085499v	bn:00089660v	bn:00089661v				
es003.s008.t011	es003.s008.t011	bn:00114246r						
es003.s008.t013	es003.s008.t013	bn:00007021n	bn:00007028n	bn:00016015n	bn:00021988n	bn:00072718n		
es003.s008.t016	es003.s008.t016	bn:00071554n	bn:00081661n					
es003.s009.t002	es003.s009.t002	bn:00098086a	bn:00105809a	bn:00106332a	bn:00106334a			
es003.s009.t003	es003.s009.t003	bn:00059275n	bn:00073170n					
es003.s009.t006	es003.s009.t006	bn:00021721n	bn:00021723n	bn:00022333n	wiki:conferencia			
es003.s009.t008	es003.s009.t008	bn:00053403n	bn:08443482n	wiki:exclusión_social	wiki:marginación			
es003.s009.t012	es003.s009.t012	bn:00050521n						
es003.s009.t014	es003.s009.t014	bn:00067808n						
es003.s009.t019	es003.s009.t019	bn:00011651n						
es003.s009.t022	es003.s009.t022	bn:00030626n						
es003.s009.t024	es003.s009.t024	bn:00025569n	bn:00067001n					
es003.s009.t024	es003.s009.t025	bn:03792320n	bn:08481472n	wiki:relaciones_laborales				
es003.s009.t027	es003.s009.t027	bn:00001734n	bn:00014139n					
es003.s009.t027	es003.s009.t028	bn:00072541n	bn:00072552n	wiki:política_social	wiki:trabajo_social			
es003.s009.t028	es003.s009.t028	bn:00110842a	bn:00110843a					
es003.s009.t031	es003.s009.t031	bn:00021015n	bn:00021019n	wiki:comité				
es003.s009.t031	es003.s009.t032	bn:03895618n	wiki:comisión_europea					
es003.s009.t032	es003.s009.t032	bn:00102440a						
es003.s009.t036	es003.s009.t036	bn:00011638n	bn:00021015n	bn:00021019n	wiki:comité			
es003.s009.t036	es003.s009.t039	bn:00893206n	wiki:comité_de_las_regiones					
es003.s009.t039	es003.s009.t039	bn:00060767n						
es003.s009.t040	es003.s009.t041	bn:01019664n						
es003.s009.t043	es003.s009.t043	bn:00026427n	wiki:diputado					
es003.s009.t043	es003.s009.t046	bn:01941871n	wiki:diputado_al_parlamento_europeo					
es003.s009.t045	es003.s009.t045	bn:00060708n	wiki:parlamento					
es003.s009.t045	es003.s009.t046	bn:03855948n	wiki:parlamento_europeo					
es003.s009.t046	es003.s009.t046	bn:00102440a						
es003.s009.t047	es003.s009.t050	bn:03742029n	wiki:josé_maría_gil-robles_y_gil-delgado					
es003.s009.t052	es003.s009.t052	bn:00079435n	bn:00079921n	wiki:vicepresidente				
es003.s009.t054	es003.s009.t054	bn:00060708n	wiki:parlamento					
es003.s009.t054	es003.s009.t055	bn:03855948n	wiki:parlamento_europeo					
es003.s009.t055	es003.s009.t055	bn:00102440a						
es003.s009.t059	es003.s009.t059	bn:00011638n	bn:00021015n	bn:00021019n	wiki:comité			
es003.s009.t059	es003.s009.t062	bn:00893211n	wiki:comité_económico_y_social_europeo					
es003.s009.t060	es003.s009.t060	bn:00102001a	bn:00102002a					
es003.s009.t062	es003.s009.t062	bn:00110842a	bn:00110843a					
es003.s010.t003	es003.s010.t003	bn:00067181n	wiki:informe					
es003.s010.t004	es003.s010.t004	bn:00107136a	bn:00107137a	bn:00107138a				
es003.s010.t006	es003.s010.t006	bn:00085499v	bn:00089660v	bn:00089661v				
es003.s010.t011	es003.s010.t011	bn:00034797n	bn:00064710n					
es003.s010.t013	es003.s010.t013	bn:00098274a	bn:00098282a					
es003.s010.t014	es003.s010.t014	bn:00092635v	bn:00092638v					
es003.s010.t015	es003.s010.t015	bn:00061054n	bn:00063989n	wiki:praxis				
es003.s010.t017	es003.s010.t017	bn:00063329n	bn:00063330n					
es003.s010.t019	es003.s010.t019	bn:00001549n	bn:00030905n	bn:00046191n				
es003.s010.t022	es003.s010.t022	bn:00030626n	bn:00030933n	wiki:reclutamiento				
es003.s010.t025	es003.s010.t025	bn:00041853n	wiki:entrenamiento					
es003.s010.t028	es003.s010.t028	bn:00026695n	bn:00026696n	bn:00041978n				
es003.s010.t028	es003.s010.t029	bn:00792637n						
es003.s010.t029	es003.s010.t029	bn:00109069a	bn:00109070a	bn:00113655a				
es003.s010.t032	es003.s010.t032	bn:00030618n	bn:00081593n					
es003.s010.t036	es003.s010.t036	bn:00062700n	wiki:localización_geográfica					
es003.s010.t036	es003.s010.t038	bn:00081570n						
es003.s010.t038	es003.s010.t038	bn:00014138n						
es003.s010.t042	es003.s010.t042	bn:00021248n						
es003.s011.t002	es003.s011.t002	bn:00084931v						
es003.s011.t006	es003.s011.t006	bn:00031009n	bn:00034797n	bn:00833323n	wiki:iniciativa_popular			
es003.s011.t009	es003.s011.t009	bn:00011771n	bn:00023235n	wiki:estado	wiki:país			
es003.s011.t014	es003.s011.t014	bn:00074900n	wiki:tópico_literario					
es003.s011.t017	es003.s011.t017	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es003.s011.t017	es003.s011.t019	bn:02395950n	wiki:estudio_de_caso					
es003.s011.t019	es003.s011.t019	bn:00016401n	bn:00016408n	bn:00032099n				
es003.s012.t003	es003.s012.t003	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es003.s012.t003	es003.s012.t005	bn:02395950n	wiki:estudio_de_caso					
es003.s012.t005	es003.s012.t005	bn:00016401n	bn:00016408n	bn:00032099n				
es003.s012.t008	es003.s012.t008	bn:00082596v	bn:00089885v					
es003.s012.t010	es003.s012.t010	bn:00019219n	bn:08277717n	wiki:contexto				
es003.s012.t013	es003.s012.t013	bn:00031009n	bn:00034797n	bn:00064710n	bn:00833323n	wiki:iniciativa_popular		
es003.s012.t016	es003.s012.t016	bn:00067162n						
es003.s012.t019	es003.s012.t019	bn:00022334n	bn:00042117n					
es003.s012.t021	es003.s012.t021	bn:00030626n						
es003.s012.t025	es003.s012.t025	bn:00001423n	bn:00059480n	wiki:organización				
es003.s012.t030	es003.s012.t030	bn:00082720v						
es003.s012.t032	es003.s012.t032	bn:00001559n	bn:00009905n					
es003.s012.t034	es003.s012.t034	bn:00064527n	bn:09482133n					
es003.s012.t035	es003.s012.t035	bn:00086654v						
es003.s012.t038	es003.s012.t038	bn:00110075a						
es003.s013.t003	es003.s013.t003	bn:00082225v	bn:00082311v	bn:00087107v	bn:00087108v			
es003.s013.t004	es003.s013.t004	bn:00114134r	bn:00114246r	bn:00115484r				
es003.s013.t005	es003.s013.t005	bn:00080111n						
es003.s013.t007	es003.s013.t007	bn:00047238n	wiki:entrevista_periodística					
es003.s013.t009	es003.s013.t009	bn:00054276n						
es003.s013.t012	es003.s013.t012	bn:00042833n	bn:00073801n	wiki:estado_mayor	wiki:mano_de_obra	wiki:recursos_humanos		
es003.s014.t002	es003.s014.t002	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es003.s014.t003	es003.s014.t003	bn:00107136a	bn:00107137a	bn:00107138a				
es003.s014.t004	es003.s014.t004	bn:00083187v						
es003.s014.t009	es003.s014.t009	bn:00067181n	wiki:informe					
es003.s014.t010	es003.s014.t010	bn:00102440a						
es003.s014.t015	es003.s014.t015	bn:00082392v	bn:00086822v	bn:00092916v				
es003.s014.t017	es003.s014.t017	bn:00108880a						
es003.s015.t002	es003.s015.t002	bn:00067181n	wiki:informe					
es003.s015.t005	es003.s015.t005	bn:00067163n						
es003.s015.t007	es003.s015.t007	bn:00034797n	bn:00064710n					
es003.s015.t009	es003.s015.t009	bn:00084099v	bn:00092023v					
es003.s015.t014	es003.s015.t014	bn:00088630v						
es003.s015.t018	es003.s015.t018	bn:00007785n						
es003.s015.t021	es003.s015.t021	bn:00021721n	bn:00021723n	bn:00022333n	wiki:conferencia			
es003.s015.t024	es003.s015.t024	bn:00084715v						
es003.s015.t026	es003.s015.t026	bn:00103172a						
es003.s015.t027	es003.s015.t027	bn:00007406n	wiki:otoño					
es003.s016.t002	es003.s016.t002	bn:00036064n	bn:00061947n	bn:00366263n	wiki:fundación_(derecho)			
es003.s016.t004	es003.s016.t004	bn:00082486v						
es003.s016.t005	es003.s016.t005	bn:00087137v	bn:00087138v					
es003.s016.t007	es003.s016.t007	bn:00017747n	bn:00017761n	bn:00017762n				
es003.s016.t010	es003.s016.t010	bn:00027042n	bn:00027043n					
es003.s016.t011	es003.s016.t011	bn:00082868v						
es003.s016.t014	es003.s016.t014	bn:00001936n						
es003.s016.t016	es003.s016.t016	bn:00043267n						
es003.s016.t018	es003.s016.t018	bn:00030626n	bn:00030933n	wiki:reclutamiento				
es003.s016.t020	es003.s016.t020	bn:00041853n	wiki:entrenamiento					
es003.s016.t023	es003.s016.t023	bn:00082596v	bn:00089885v					
es003.s016.t025	es003.s016.t025	bn:00016850n	bn:00080992n					
es003.s017.t002	es003.s017.t002	bn:00082596v						
es003.s017.t003	es003.s017.t003	bn:00114246r	bn:00116128r					
es003.s017.t005	es003.s017.t005	bn:00006383n	bn:00025966n	bn:00063237n				
es003.s017.t005	es003.s017.t007	bn:00063237n						
es003.s017.t007	es003.s017.t007	bn:00079985n						
es003.s017.t010	es003.s017.t010	bn:00047116n	bn:01232531n					
es003.s017.t010	es003.s017.t011	bn:01623772n						
es003.s017.t011	es003.s017.t011	bn:00110842a	bn:00110843a					
es003.s017.t013	es003.s017.t013	bn:00086761v	bn:00088817v					
es003.s017.t014	es003.s017.t014	bn:00102398a	bn:00110995a	bn:00110996a				
es003.s017.t015	es003.s017.t015	bn:00007021n	bn:00007028n					
es003.s017.t018	es003.s017.t018	bn:00064776n						
es003.s017.t020	es003.s017.t020	bn:00082148v	bn:00084456v	bn:00087115v	bn:00092783v	bn:00095653v		
es003.s017.t022	es003.s017.t022	bn:00027042n	bn:00027043n					
es003.s018.t002	es003.s018.t003	bn:00062709n						
es003.s018.t003	es003.s018.t003	bn:00062700n	wiki:localización_geográfica					
es003.s018.t006	es003.s018.t006	bn:00064665n						
es003.s018.t007	es003.s018.t007	bn:00087137v	bn:00087138v					
es003.s018.t009	es003.s018.t009	bn:00082720v						
es003.s018.t011	es003.s018.t011	bn:00034797n	bn:00064710n					
es003.s018.t014	es003.s018.t015	bn:02708132n	wiki:sector_público					
es003.s018.t015	es003.s018.t015	bn:00109211a	bn:00109212a					
es003.s018.t017	es003.s018.t017	bn:00107509a	bn:00109026a					
es003.s018.t019	es003.s018.t019	bn:00083173v						
es003.s018.t021	es003.s018.t021	bn:00051252n						
es003.s018.t023	es003.s018.t023	bn:00115235r						
es003.s018.t026	es003.s018.t026	bn:00030618n	bn:00081593n					
es003.s019.t002	es003.s019.t002	bn:00049573n	bn:00064665n	wiki:proyecto				
es003.s019.t005	es003.s019.t005	bn:00090460v	bn:00093452v					
es003.s019.t006	es003.s019.t006	bn:00003132n						
es003.s019.t009	es003.s019.t009	bn:00061406n	bn:00067456n	bn:00067457n	wiki:jubilación	wiki:pensión		
es003.s019.t013	es003.s019.t013	bn:00027476n	bn:00050314n	wiki:despido_laboral				
es003.s019.t016	es003.s019.t016	bn:00084317v						
es003.s019.t028	es003.s019.t028	bn:00109069a	bn:00109070a	bn:00113655a				
es003.s019.t031	es003.s019.t031	bn:00030618n	bn:00064681n	bn:00081593n				
es003.s020.t001	es003.s020.t001	bn:00082596v						
es003.s020.t002	es003.s020.t002	bn:00114246r	bn:00116128r					
es003.s020.t005	es003.s020.t005	bn:00006383n	bn:00025966n	bn:00063237n				
es003.s020.t006	es003.s020.t006	bn:00082304v						
es003.s020.t008	es003.s020.t008	bn:00037634n	bn:00070773n	wiki:género_(ciencias_sociales)	wiki:sexo			
es003.s020.t011	es003.s020.t011	bn:00065800n	wiki:raza_(clasificación_de_los_seres_humanos)					
es003.s020.t014	es003.s020.t014	bn:00030618n	bn:00064681n	bn:00081593n				
es003.s020.t017	es003.s020.t017	bn:00027538n	wiki:discriminación					
es003.s020.t019	es003.s020.t019	bn:00016851n						
es003.s020.t022	es003.s020.t022	bn:00001936n						
es003.s021.t002	es003.s021.t002	bn:00064665n						
es003.s021.t003	es003.s021.t003	bn:00089240v						
es003.s021.t003	es003.s021.t005	bn:00083239v						
es003.s021.t012	es003.s021.t012	bn:00034797n	bn:00064710n					
es003.s021.t014	es003.s021.t014	bn:00086455v						
es003.s021.t017	es003.s021.t017	bn:00035907n	bn:00078798n					
es003.s021.t019	es003.s021.t019	bn:00027538n	wiki:discriminación					
es003.s021.t022	es003.s021.t022	bn:00082075n	bn:00082076n					
es003.s021.t022	es003.s021.t023	bn:00023237n	wiki:medio_rural					
es003.s021.t023	es003.s021.t023	bn:00109997a	bn:00109998a					
es003.s021.t027	es003.s021.t027	bn:00106058a	bn:00106773a					
es003.s021.t027	es003.s021.t030	bn:03169699n	wiki:pequeña_y_mediana_empresa					
es003.s021.t029	es003.s021.t029	bn:00097857a						
es003.s021.t030	es003.s021.t030	bn:00014136n	bn:00021286n	bn:00022811n	bn:00031008n	wiki:corporación	wiki:empresa	
es003.s022.t002	es003.s022.t002	bn:00011771n	bn:00023235n	wiki:estado	wiki:país			
es003.s022.t002	es003.s022.t003	bn:00208447n	wiki:estado_miembro_de_la_unión_europea					
es003.s022.t003	es003.s022.t003	bn:00054276n						
es003.s022.t005	es003.s022.t005	bn:00085499v	bn:00089660v	bn:00089661v				
es003.s022.t008	es003.s022.t008	bn:00049573n	bn:00064665n	wiki:proyecto				
es003.s022.t010	es003.s022.t010	bn:00026684n	wiki:alemania					
es003.s022.t012	es003.s022.t012	bn:00009714n	wiki:bélgica					
es003.s022.t014	es003.s022.t014	bn:00036202n	wiki:francia					
es003.s022.t016	es003.s022.t016	bn:00030401n	wiki:grecia					
es003.s022.t018	es003.s022.t018	bn:00047705n	wiki:italia					
es003.s022.t020	es003.s022.t020	bn:00044423n	wiki:países_bajos					
es003.s022.t022	es003.s022.t022	bn:00013173n	wiki:bretaña_(nombre)	wiki:gran_bretaña	wiki:reino_unido			
es004.s001.t001	es004.s001.t001	bn:00082392v	bn:00086822v	bn:00092916v	bn:00094585v			
es004.s001.t006	es004.s001.t006	bn:00007097n	bn:00063584n					
es004.s001.t007	es004.s001.t007	bn:00103507a						
es004.s002.t003	es004.s002.t003	bn:00108977a						
es004.s002.t004	es004.s002.t004	bn:00028015n						
es004.s002.t006	es004.s002.t006	bn:00082392v	bn:00086822v	bn:00092916v	bn:00094585v			
es004.s002.t008	es004.s002.t008	bn:00067181n	wiki:informe					
es004.s002.t009	es004.s002.t009	bn:00109212a						
es004.s002.t010	es004.s002.t010	bn:00102440a						
es004.s002.t012	es004.s002.t012	bn:00005120n	bn:00031972n					
es004.s002.t016	es004.s002.t016	bn:00087869v	bn:00087870v					
es004.s002.t019	es004.s002.t019	bn:00005120n	bn:00031972n					
es004.s002.t021	es004.s002.t021	bn:00021015n	bn:00021019n	wiki:comité				
es004.s002.t023	es004.s002.t023	bn:00031708n	bn:00054128n	bn:00061887n	wiki:medicamento	wiki:prescripción_(medicina)		
es004.s002.t025	es004.s002.t025	bn:00030627n	bn:00036822n					
es004.s002.t026	es004.s002.t026	bn:00079883n	bn:00079888n	wiki:veterinaria				
es004.s002.t031	es004.s002.t031	bn:00087492v						
es004.s002.t034	es004.s002.t034	bn:00067181n	bn:00074790n	wiki:informe				
es004.s002.t035	es004.s002.t035	bn:00096400a	bn:00102542a	bn:00102548a				
es004.s002.t038	es004.s002.t038	bn:00090245v						
es004.s002.t041	es004.s002.t041	bn:00066562n						
es004.s002.t044	es004.s002.t044	bn:00019220n	bn:00064921n					
es004.s002.t046	es004.s002.t046	bn:00030627n	bn:00036822n	bn:00079370n				
es004.s002.t048	es004.s002.t048	bn:00031708n	bn:00054128n	bn:00061887n	wiki:medicamento	wiki:prescripción_(medicina)		
es004.s003.t003	es004.s003.t003	bn:00923812n						
es004.s004.t001	es004.s004.t001	bn:00923812n						
es004.s004.t002	es004.s004.t002	bn:00085499v						
es004.s004.t004	es004.s004.t005	bn:00377649n	wiki:fármaco					
es004.s004.t005	es004.s004.t005	bn:00096387a						
es004.s004.t006	es004.s004.t006	bn:00923812n						
es004.s004.t009	es004.s004.t009	bn:00087013v	bn:00088078v					
es004.s004.t011	es004.s004.t011	bn:00016529n	bn:00035907n					
es004.s004.t016	es004.s004.t016	bn:00072760n	wiki:disolución					
es004.s005.t005	es004.s005.t005	bn:00020726n	wiki:color					
es004.s005.t005	es004.s005.t006	bn:00059250n	wiki:naranja_(color)					
es004.s005.t006	es004.s005.t006	bn:00059250n	wiki:naranja_(color)					
es004.s005.t007	es004.s005.t007	bn:00105938a						
es004.s005.t009	es004.s005.t009	bn:00088078v	bn:00089240v					
es004.s005.t011	es004.s005.t011	bn:00057631n	bn:00072190n					
es004.s005.t014	es004.s005.t014	bn:00032604n	bn:00071434n					
es004.s005.t018	es004.s005.t018	bn:00082536v						
es004.s005.t019	es004.s005.t019	bn:00084611v	bn:00087101v	bn:00091453v				
es004.s005.t022	es004.s005.t022	bn:00042601n	wiki:un_medio					
es004.s006.t002	es004.s006.t002	bn:00052222n	wiki:comprimido	wiki:píldora				
es004.s006.t004	es004.s006.t004	bn:00090660v						
es004.s006.t007	es004.s006.t007	bn:00051872n	wiki:logotipo					
es004.s006.t008	es004.s006.t008	bn:03463336n	wiki:pfizer					
es004.s006.t011	es004.s006.t011	bn:00032604n	bn:00071434n					
es004.s006.t014	es004.s006.t014	bn:00003057n	wiki:letra					
es004.s006.t018	es004.s006.t018	bn:00003602n						
es004.s006.t020	es004.s006.t020	bn:00923812n						
es004.s007.t004	es004.s007.t004	bn:00082705v						
es004.s007.t005	es004.s007.t005	bn:00923812n						
es004.s008.t001	es004.s008.t001	bn:00923812n						
es004.s008.t004	es004.s008.t004	bn:00004656n	wiki:antiemético					
es004.s008.t006	es004.s008.t006	bn:00082954v						
es004.s008.t008	es004.s008.t008	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s009.t002	es004.s009.t002	bn:00082705v						
es004.s009.t004	es004.s009.t004	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s009.t007	es004.s009.t007	bn:00008467n	bn:00042049n					
es004.s009.t010	es004.s009.t010	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s009.t012	es004.s009.t012	bn:00115147r						
es004.s009.t014	es004.s009.t014	bn:00084069v	bn:00084699v	bn:00084700v				
es004.s009.t017	es004.s009.t017	bn:00018141n	wiki:quimioterapia					
es004.s009.t019	es004.s009.t019	bn:00028872n	bn:00054128n	wiki:droga	wiki:medicamento			
es004.s009.t020	es004.s009.t020	bn:00082705v						
es004.s009.t023	es004.s009.t023	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s009.t023	es004.s009.t025	bn:01853831n						
es004.s009.t025	es004.s009.t025	bn:00015180n	wiki:cáncer					
es004.s009.t031	es004.s009.t031	bn:00084069v						
es004.s009.t032	es004.s009.t032	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s010.t004	es004.s010.t004	bn:00054018n						
es004.s010.t005	es004.s010.t005	bn:00111488a						
es004.s010.t009	es004.s010.t009	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s010.t010	es004.s010.t010	bn:00079883n	bn:00079888n	wiki:veterinaria				
es004.s010.t013	es004.s010.t013	bn:00027011n	wiki:régimen_alimenticio					
es004.s010.t014	es004.s010.t014	bn:00102398a	bn:00108295a	bn:00108297a	bn:00110996a			
es004.s010.t016	es004.s010.t016	bn:00923812n						
es004.s010.t018	es004.s010.t018	bn:00082705v						
es004.s010.t019	es004.s010.t019	bn:00114246r						
es004.s010.t021	es004.s010.t021	bn:00047235n	bn:00076843n	wiki:tratamiento_(medicina)				
es004.s010.t023	es004.s010.t023	bn:00008567n	bn:00027565n	wiki:regurgitación	wiki:vómito			
es004.s010.t026	es004.s010.t026	bn:00046787n	wiki:inyección_(medicina)					
es004.s010.t029	es004.s010.t029	bn:00046787n	wiki:inyección_(medicina)					
es004.s010.t030	es004.s010.t030	bn:00085342v	bn:00088424v					
es004.s011.t003	es004.s011.t003	bn:00021961n	bn:00046065n					
es004.s011.t005	es004.s011.t005	bn:00923812n						
es004.s011.t008	es004.s011.t008	bn:00082365v						
es004.s011.t011	es004.s011.t011	bn:00061605n						
es004.s011.t015	es004.s011.t015	bn:00000086n	wiki:día					
es004.s012.t002	es004.s012.t002	bn:00082286v						
es004.s012.t003	es004.s012.t003	bn:00923812n						
es004.s013.t001	es004.s013.t001	bn:00923812n						
es004.s013.t002	es004.s013.t002	bn:00083629v	bn:00083630v	bn:00083636v	bn:00083642v			
es004.s013.t004	es004.s013.t004	bn:00066514n	wiki:receptor_celular					
es004.s013.t013	es004.s013.t013	bn:00069580n	wiki:sistema					
es004.s013.t013	es004.s013.t014	bn:00057341n	wiki:sistema_nervioso					
es004.s013.t013	es004.s013.t015	bn:00017184n	wiki:sistema_nervioso_central					
es004.s013.t014	es004.s013.t014	bn:00107232a						
es004.s013.t015	es004.s013.t015	bn:00099258a	bn:00099441a					
es004.s014.t002	es004.s014.t002	bn:00035907n	bn:00078798n					
es004.s014.t004	es004.s014.t004	bn:00030952n	bn:00067181n	bn:00074790n	wiki:informe			
es004.s014.t007	es004.s014.t007	bn:00082225v	bn:00082311v	bn:00087107v	bn:00087108v			
es004.s014.t009	es004.s014.t009	bn:00923812n						
es004.s015.t003	es004.s015.t003	bn:00082225v	bn:00082311v	bn:00084595v	bn:00087107v	bn:00087108v		
es004.s015.t005	es004.s015.t005	bn:00098342a	bn:00098345a					
es004.s015.t005	es004.s015.t006	bn:00008985n						
es004.s015.t006	es004.s015.t006	bn:00003602n	bn:00065552n					
es004.s015.t008	es004.s015.t008	bn:00067181n	bn:00074790n	wiki:informe				
es004.s015.t010	es004.s015.t010	bn:00923812n						
es004.s015.t012	es004.s015.t012	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s015.t014	es004.s015.t014	bn:00049551n	wiki:laboratorio					
es004.s015.t017	es004.s015.t017	bn:00015267n	wiki:canis_lupus_familiaris					
es004.s015.t021	es004.s015.t021	bn:00079883n	bn:00079888n	wiki:veterinaria				
es004.s015.t024	es004.s015.t024	bn:00011771n	bn:00023235n	wiki:estado	wiki:país			
es004.s015.t024	es004.s015.t025	bn:00031903n						
es004.s015.t025	es004.s015.t025	bn:00102440a						
es004.s015.t028	es004.s015.t028	bn:00003341n	wiki:estados_unidos					
es004.s016.t002	es004.s016.t002	bn:00009905n	bn:00037022n	bn:00041059n				
es004.s016.t004	es004.s016.t004	bn:00086567v	bn:00092109v					
es004.s016.t005	es004.s016.t005	bn:00923812n						
es004.s016.t008	es004.s016.t008	bn:00067181n	bn:00074790n	wiki:informe				
es004.s017.t002	es004.s017.t002	bn:00021961n	bn:00034520n					
